business_unit	facility	year	month	monthnum	volume	metric_1	metric_2
busunit_3	facility_455	2012	September	9	14123	0.89979	0.89801
busunit_3	facility_455	2012	October	10	16400	0.89976	0.89853
busunit_3	facility_455	2012	November	11	13842	0.89986	0.89812
busunit_3	facility_455	2012	December	12	11089	0.89928	0.89820
busunit_3	facility_455	2013	January	1	15350	0.89974	0.89851
busunit_3	facility_455	2013	February	2	13411	0.89955	0.89918
busunit_3	facility_455	2013	March	3	13400	0.89978	0.89888
busunit_3	facility_455	2013	April	4	14092	0.89993	0.89893
busunit_3	facility_455	2013	May	5	14484	0.89979	0.89875
busunit_3	facility_455	2013	June	6	12833	0.90000	0.89837
busunit_3	facility_455	2013	July	7	14778	0.89993	0.89905
busunit_3	facility_455	2013	August	8	14893	0.89933	0.89852
busunit_3	facility_455	2013	September	9	12977	0.89985	0.89838
busunit_3	facility_455	2013	October	10	14484	0.89966	0.89903
busunit_3	facility_455	2013	November	11	12156	0.89926	0.89901
busunit_3	facility_455	2013	December	12	10780	0.89982	0.89880
busunit_3	facility_455	2014	January	1	12360	0.89967	0.89911
busunit_3	facility_455	2014	February	2	11323	0.90000	0.89921
busunit_3	facility_455	2014	March	3	13078	0.89954	0.89886
busunit_3	facility_455	2014	April	4	14664	0.89986	0.89897
busunit_3	facility_455	2014	May	5	13914	0.89971	0.89849
busunit_3	facility_455	2014	June	6	13674	0.89964	0.89701
busunit_3	facility_455	2014	July	7	14630	0.89959	0.89878
busunit_3	facility_455	2014	August	8	13598	0.89970	0.89963
busunit_3	facility_455	2014	September	9	13599	0.89941	0.89838
busunit_3	facility_455	2014	October	10	13956	0.89943	0.89893
busunit_3	facility_401	2012	January	1	11020	0.89954	0.89918
busunit_3	facility_401	2012	February	2	10642	0.89822	0.89963
busunit_3	facility_401	2012	March	3	11442	0.89948	0.89957
busunit_3	facility_401	2012	April	4	10269	0.89921	0.89892
busunit_3	facility_401	2012	May	5	11562	0.89931	0.89888
busunit_3	facility_401	2012	June	6	10075	0.89930	0.89920
busunit_3	facility_401	2012	July	7	9826	0.89990	0.89908
busunit_3	facility_401	2012	August	8	9237	0.89957	0.89849
busunit_3	facility_401	2012	September	9	10141	0.89921	0.89950
busunit_3	facility_401	2012	October	10	11381	0.89886	0.89948
busunit_3	facility_401	2012	November	11	9562	0.89968	0.89873
busunit_3	facility_401	2012	December	12	7978	0.89913	0.89900
busunit_3	facility_401	2013	January	1	10454	0.89971	0.89933
busunit_3	facility_401	2013	February	2	9257	0.90000	0.89882
busunit_3	facility_401	2013	March	3	9955	0.89980	0.89919
busunit_3	facility_401	2013	April	4	10369	0.89981	0.89932
busunit_3	facility_401	2013	May	5	10746	0.89982	0.89760
busunit_3	facility_401	2013	June	6	9652	0.89990	0.89937
busunit_3	facility_401	2013	July	7	10276	0.89951	0.89913
busunit_3	facility_401	2013	August	8	11198	0.89956	0.89840
busunit_3	facility_401	2013	September	9	9950	0.89960	0.89910
busunit_3	facility_401	2013	October	10	11742	0.89974	0.89897
busunit_3	facility_401	2013	November	11	9448	0.89905	0.89894
busunit_3	facility_401	2013	December	12	8716	0.89942	0.89954
busunit_3	facility_401	2014	January	1	9696	0.89979	0.89856
busunit_3	facility_401	2014	February	2	10036	0.89980	0.89940
busunit_3	facility_401	2014	March	3	9687	0.89980	0.89887
busunit_3	facility_401	2014	April	4	10636	0.89981	0.89868
busunit_3	facility_401	2014	May	5	10156	0.89971	0.89813
busunit_3	facility_401	2014	June	6	10092	0.89980	0.89870
busunit_3	facility_401	2014	July	7	10657	0.89962	0.89859
busunit_3	facility_401	2014	August	8	10758	0.89991	0.89908
busunit_3	facility_401	2014	September	9	10247	0.89981	0.89873
busunit_3	facility_401	2014	October	10	11614	0.89991	0.89826
busunit_3	facility_402	2012	January	1	41374	0.89949	0.89840
busunit_3	facility_402	2012	February	2	41557	0.89964	0.89851
busunit_3	facility_402	2012	March	3	42120	0.89943	0.89806
busunit_3	facility_402	2012	April	4	39095	0.89951	0.89762
busunit_3	facility_402	2012	May	5	43300	0.89935	0.89795
busunit_3	facility_402	2012	June	6	39854	0.89935	0.89706
busunit_3	facility_402	2012	July	7	39076	0.89905	0.89741
busunit_3	facility_402	2012	August	8	45718	0.89878	0.89731
busunit_3	facility_402	2012	September	9	39103	0.89895	0.89811
busunit_3	facility_402	2012	October	10	43746	0.89840	0.89760
busunit_3	facility_402	2012	November	11	38147	0.89919	0.89733
busunit_3	facility_402	2012	December	12	33417	0.89889	0.89737
busunit_3	facility_402	2013	January	1	44822	0.89935	0.89862
busunit_3	facility_402	2013	February	2	39468	0.89917	0.89836
busunit_3	facility_402	2013	March	3	40475	0.89896	0.89842
busunit_3	facility_402	2013	April	4	42987	0.89923	0.89800
busunit_3	facility_402	2013	May	5	44307	0.89937	0.89817
busunit_3	facility_402	2013	June	6	41540	0.89925	0.89810
busunit_3	facility_402	2013	July	7	45155	0.89936	0.89818
busunit_3	facility_402	2013	August	8	47221	0.89938	0.89718
busunit_3	facility_402	2013	September	9	44406	0.89908	0.89748
busunit_3	facility_402	2013	October	10	48496	0.89909	0.89779
busunit_3	facility_402	2013	November	11	39760	0.89909	0.89731
busunit_3	facility_402	2013	December	12	37279	0.89930	0.89764
busunit_3	facility_402	2014	January	1	44998	0.89949	0.89765
busunit_3	facility_402	2014	February	2	40676	0.89939	0.89794
busunit_3	facility_402	2014	March	3	42705	0.89956	0.89792
busunit_3	facility_402	2014	April	4	45558	0.89974	0.89752
busunit_3	facility_402	2014	May	5	43742	0.89943	0.89773
busunit_3	facility_402	2014	June	6	43337	0.89931	0.89790
busunit_3	facility_402	2014	July	7	47474	0.89958	0.89823
busunit_3	facility_402	2014	August	8	43045	0.89977	0.89851
busunit_3	facility_402	2014	September	9	45445	0.89960	0.89800
busunit_3	facility_402	2014	October	10	48362	0.89961	0.89849
busunit_3	facility_403	2012	January	1	12721	0.89937	0.89803
busunit_3	facility_403	2012	February	2	12496	0.89920	0.89872
busunit_3	facility_403	2012	March	3	12519	0.89960	0.89754
busunit_3	facility_403	2012	April	4	12466	0.89968	0.89927
busunit_3	facility_403	2012	May	5	13624	0.89963	0.89890
busunit_3	facility_403	2012	June	6	12456	0.89944	0.89871
busunit_3	facility_403	2012	July	7	11992	0.89900	0.89933
busunit_3	facility_403	2012	August	8	13735	0.89949	0.89884
busunit_3	facility_403	2012	September	9	11896	0.89966	0.89908
busunit_3	facility_403	2012	October	10	13867	0.89950	0.89921
busunit_3	facility_403	2012	November	11	12221	0.89943	0.89821
busunit_3	facility_403	2012	December	12	10828	0.89972	0.89879
busunit_3	facility_403	2013	January	1	13930	0.89942	0.89863
busunit_3	facility_403	2013	February	2	12672	0.89968	0.89937
busunit_3	facility_403	2013	March	3	12218	0.89975	0.89843
busunit_3	facility_403	2013	April	4	13081	0.89962	0.89923
busunit_3	facility_403	2013	May	5	13370	0.89917	0.89850
busunit_3	facility_403	2013	June	6	12097	0.89901	0.89753
busunit_3	facility_403	2013	July	7	13596	0.89941	0.89808
busunit_3	facility_403	2013	August	8	14176	0.89950	0.89851
busunit_3	facility_403	2013	September	9	12927	0.89938	0.89830
busunit_3	facility_403	2013	October	10	14121	0.89972	0.89909
busunit_3	facility_403	2013	November	11	12302	0.89927	0.89911
busunit_3	facility_403	2013	December	12	11477	0.89939	0.89965
busunit_3	facility_403	2014	January	1	12988	0.89938	0.89923
busunit_3	facility_403	2014	February	2	13403	0.89970	0.89941
busunit_3	facility_403	2014	March	3	12578	0.89928	0.89944
busunit_3	facility_403	2014	April	4	13354	0.89925	0.89805
busunit_3	facility_403	2014	May	5	12410	0.89952	0.89823
busunit_3	facility_403	2014	June	6	14507	0.89945	0.89876
busunit_3	facility_403	2014	July	7	14495	0.89945	0.89828
busunit_3	facility_403	2014	August	8	13584	0.89883	0.89795
busunit_3	facility_403	2014	September	9	14294	0.89937	0.89874
busunit_3	facility_403	2014	October	10	15555	0.89936	0.89885
busunit_3	facility_405	2012	January	1	9942	0.89950	0.89850
busunit_3	facility_405	2012	February	2	9413	0.89947	0.89873
busunit_3	facility_405	2012	March	3	10029	0.89900	0.89741
busunit_3	facility_405	2012	April	4	9175	0.89912	0.89824
busunit_3	facility_405	2012	May	5	10169	0.89970	0.89832
busunit_3	facility_405	2012	June	6	9188	0.89989	0.89715
busunit_3	facility_405	2012	July	7	9066	0.89989	0.89825
busunit_3	facility_405	2012	August	8	10415	0.89942	0.89593
busunit_3	facility_405	2012	September	9	8313	0.89964	0.89642
busunit_3	facility_405	2012	October	10	9971	0.89919	0.89706
busunit_3	facility_405	2012	November	11	8447	0.89953	0.89742
busunit_3	facility_405	2012	December	12	7358	0.90000	0.89740
busunit_3	facility_405	2013	January	1	9435	0.89926	0.89862
busunit_3	facility_405	2013	February	2	8587	0.89954	0.89827
busunit_3	facility_405	2013	March	3	8585	0.89977	0.89919
busunit_3	facility_405	2013	April	4	9471	0.89916	0.89947
busunit_3	facility_405	2013	May	5	9446	0.89979	0.89915
busunit_3	facility_405	2013	June	6	8618	0.89896	0.89931
busunit_3	facility_405	2013	July	7	9300	0.89913	0.89849
busunit_3	facility_405	2013	August	8	9737	0.89948	0.89814
busunit_3	facility_405	2013	September	9	8429	0.89906	0.89883
busunit_3	facility_405	2013	October	10	10237	0.89901	0.89793
busunit_3	facility_405	2013	November	11	7789	0.89897	0.89884
busunit_3	facility_405	2013	December	12	7426	0.89893	0.89920
busunit_3	facility_405	2014	January	1	9184	0.89923	0.89934
busunit_3	facility_405	2014	February	2	8344	0.89928	0.89903
busunit_3	facility_405	2014	March	3	8702	0.89954	0.89827
busunit_3	facility_405	2014	April	4	8812	0.89989	0.89807
busunit_3	facility_405	2014	May	5	8893	0.89967	0.89855
busunit_3	facility_405	2014	June	6	8483	0.89953	0.89846
busunit_3	facility_405	2014	July	7	9041	0.89978	0.89811
busunit_3	facility_405	2014	August	8	8809	0.89977	0.89851
busunit_3	facility_405	2014	September	9	8575	0.89976	0.89799
busunit_3	facility_405	2014	October	10	9243	0.89935	0.89858
busunit_3	facility_409	2012	January	1	32470	0.89941	0.89824
busunit_3	facility_409	2012	February	2	31397	0.89946	0.89850
busunit_3	facility_409	2012	March	3	34020	0.89941	0.89841
busunit_3	facility_409	2012	April	4	31508	0.89968	0.89813
busunit_3	facility_409	2012	May	5	34759	0.89940	0.89868
busunit_3	facility_409	2012	June	6	33402	0.89934	0.89785
busunit_3	facility_409	2012	July	7	32262	0.89898	0.89795
busunit_3	facility_409	2012	August	8	35533	0.89941	0.89749
busunit_3	facility_409	2012	September	9	31081	0.89949	0.89794
busunit_3	facility_409	2012	October	10	35043	0.89898	0.89787
busunit_3	facility_409	2012	November	11	30435	0.89957	0.89862
busunit_3	facility_409	2012	December	12	27882	0.89939	0.89846
busunit_3	facility_409	2013	January	1	34862	0.89942	0.89819
busunit_3	facility_409	2013	February	2	30895	0.89961	0.89896
busunit_3	facility_409	2013	March	3	32460	0.89948	0.89821
busunit_3	facility_409	2013	April	4	34460	0.89910	0.89867
busunit_3	facility_409	2013	May	5	35634	0.89980	0.89736
busunit_3	facility_409	2013	June	6	33830	0.89965	0.89808
busunit_3	facility_409	2013	July	7	36849	0.89930	0.89840
busunit_3	facility_409	2013	August	8	37302	0.89949	0.89828
busunit_3	facility_409	2013	September	9	36002	0.89953	0.89786
busunit_3	facility_409	2013	October	10	38699	0.89972	0.89850
busunit_3	facility_409	2013	November	11	32463	0.89942	0.89791
busunit_3	facility_409	2013	December	12	32822	0.89945	0.89799
busunit_3	facility_409	2014	January	1	37168	0.89925	0.89842
busunit_3	facility_409	2014	February	2	35137	0.89795	0.89881
busunit_3	facility_409	2014	March	3	36304	0.89909	0.89824
busunit_3	facility_409	2014	April	4	37930	0.89968	0.89876
busunit_3	facility_409	2014	May	5	35970	0.89961	0.89858
busunit_3	facility_409	2014	June	6	35859	0.89899	0.89796
busunit_3	facility_409	2014	July	7	37440	0.89941	0.89877
busunit_3	facility_409	2014	August	8	37089	0.89954	0.89890
busunit_3	facility_409	2014	September	9	38712	0.89946	0.89886
busunit_3	facility_409	2014	October	10	39373	0.89939	0.89842
busunit_3	facility_410	2012	January	1	26004	0.89938	0.89769
busunit_3	facility_410	2012	February	2	27152	0.89952	0.89827
busunit_3	facility_410	2012	March	3	28615	0.89958	0.89776
busunit_3	facility_410	2012	April	4	27128	0.89978	0.89797
busunit_3	facility_410	2012	May	5	30029	0.89957	0.89763
busunit_3	facility_410	2012	June	6	27719	0.89982	0.89801
busunit_3	facility_410	2012	July	7	28473	0.89951	0.89814
busunit_3	facility_410	2012	August	8	31608	0.89962	0.89795
busunit_3	facility_410	2012	September	9	27077	0.89948	0.89807
busunit_3	facility_410	2012	October	10	30080	0.89940	0.89780
busunit_3	facility_410	2012	November	11	25955	0.89923	0.89730
busunit_3	facility_410	2012	December	12	23721	0.89924	0.89667
busunit_3	facility_410	2013	January	1	29603	0.89926	0.89771
busunit_3	facility_410	2013	February	2	25264	0.89953	0.89715
busunit_3	facility_410	2013	March	3	27596	0.89945	0.89713
busunit_3	facility_410	2013	April	4	29728	0.89960	0.89795
busunit_3	facility_410	2013	May	5	30925	0.89987	0.89748
busunit_3	facility_410	2013	June	6	28833	0.89972	0.89785
busunit_3	facility_410	2013	July	7	33233	0.89946	0.89850
busunit_3	facility_410	2013	August	8	33961	0.89973	0.89803
busunit_3	facility_410	2013	September	9	29941	0.89920	0.89800
busunit_3	facility_410	2013	October	10	32306	0.89985	0.89830
busunit_3	facility_410	2013	November	11	26315	0.89947	0.89844
busunit_3	facility_410	2013	December	12	26324	0.89958	0.89837
busunit_3	facility_410	2014	January	1	30263	0.89974	0.89779
busunit_3	facility_410	2014	February	2	27457	0.89927	0.89829
busunit_3	facility_410	2014	March	3	29011	0.89934	0.89789
busunit_3	facility_410	2014	April	4	32878	0.89918	0.89781
busunit_3	facility_410	2014	May	5	31885	0.89975	0.89818
busunit_3	facility_410	2014	June	6	30420	0.89957	0.89836
busunit_3	facility_410	2014	July	7	31815	0.89978	0.89856
busunit_3	facility_410	2014	August	8	30949	0.89952	0.89836
busunit_3	facility_410	2014	September	9	32432	0.89963	0.89806
busunit_3	facility_410	2014	October	10	35402	0.89833	0.89814
busunit_3	facility_411	2012	January	1	45878	0.89887	0.89811
busunit_3	facility_411	2012	February	2	47827	0.89935	0.89881
busunit_3	facility_411	2012	March	3	49577	0.89927	0.89808
busunit_3	facility_411	2012	April	4	47201	0.89930	0.89774
busunit_3	facility_411	2012	May	5	51383	0.89938	0.89834
busunit_3	facility_411	2012	June	6	48920	0.89949	0.89833
busunit_3	facility_411	2012	July	7	46980	0.89936	0.89793
busunit_3	facility_411	2012	August	8	53057	0.89934	0.89883
busunit_3	facility_411	2012	September	9	47790	0.89898	0.89850
busunit_3	facility_411	2012	October	10	50212	0.89924	0.89856
busunit_3	facility_411	2012	November	11	44290	0.89883	0.89849
busunit_3	facility_411	2012	December	12	39670	0.89942	0.89823
busunit_3	facility_411	2013	January	1	51120	0.89889	0.89822
busunit_3	facility_411	2013	February	2	43927	0.89934	0.89861
busunit_3	facility_411	2013	March	3	46457	0.89935	0.89813
busunit_3	facility_411	2013	April	4	49426	0.89943	0.89866
busunit_3	facility_411	2013	May	5	51198	0.89941	0.89811
busunit_3	facility_411	2013	June	6	47145	0.89932	0.89849
busunit_3	facility_411	2013	July	7	51707	0.89954	0.89830
busunit_3	facility_411	2013	August	8	54660	0.89938	0.89861
busunit_3	facility_411	2013	September	9	48956	0.89855	0.89841
busunit_3	facility_411	2013	October	10	56103	0.89822	0.89881
busunit_3	facility_411	2013	November	11	45377	0.89905	0.89872
busunit_3	facility_411	2013	December	12	45616	0.89871	0.89884
busunit_3	facility_411	2014	January	1	49199	0.89894	0.89868
busunit_3	facility_411	2014	February	2	46750	0.89925	0.89900
busunit_3	facility_411	2014	March	3	49078	0.89947	0.89833
busunit_3	facility_411	2014	April	4	52924	0.89900	0.89879
busunit_3	facility_411	2014	May	5	49664	0.89958	0.89853
busunit_3	facility_411	2014	June	6	50597	0.89905	0.89834
busunit_3	facility_411	2014	July	7	49867	0.89938	0.89822
busunit_3	facility_411	2014	August	8	48845	0.89955	0.89840
busunit_3	facility_411	2014	September	9	48826	0.89949	0.89826
busunit_3	facility_411	2014	October	10	49423	0.89960	0.89875
busunit_3	facility_412	2012	January	1	10143	0.89990	0.89822
busunit_3	facility_412	2012	February	2	10204	0.89961	0.89824
busunit_3	facility_412	2012	March	3	10732	0.89935	0.89823
busunit_3	facility_412	2012	April	4	9179	0.89956	0.89912
busunit_3	facility_412	2012	May	5	11479	0.89965	0.89922
busunit_3	facility_412	2012	June	6	10524	0.89972	0.89753
busunit_3	facility_412	2012	July	7	10009	0.89980	0.89749
busunit_3	facility_412	2012	August	8	11857	0.89908	0.89782
busunit_3	facility_412	2012	September	9	10002	0.89960	0.89627
busunit_3	facility_412	2012	October	10	11576	0.89931	0.89863
busunit_3	facility_412	2012	November	11	10444	0.89943	0.89876
busunit_3	facility_412	2012	December	12	8648	0.89989	0.89851
busunit_3	facility_412	2013	January	1	11842	0.89975	0.89873
busunit_3	facility_412	2013	February	2	10329	0.89913	0.89893
busunit_3	facility_412	2013	March	3	10413	0.89971	0.89827
busunit_3	facility_412	2013	April	4	11099	0.89973	0.89864
busunit_3	facility_412	2013	May	5	11483	0.89957	0.89783
busunit_3	facility_412	2013	June	6	10635	0.89944	0.89747
busunit_3	facility_412	2013	July	7	12268	0.89975	0.89795
busunit_3	facility_412	2013	August	8	12690	0.89992	0.89812
busunit_3	facility_412	2013	September	9	11818	0.89915	0.89753
busunit_3	facility_412	2013	October	10	12544	0.89976	0.89857
busunit_3	facility_412	2013	November	11	10764	0.89963	0.89784
busunit_3	facility_412	2013	December	12	9711	0.89948	0.89896
busunit_3	facility_412	2014	January	1	11031	0.89955	0.89701
busunit_3	facility_412	2014	February	2	10416	0.89952	0.89904
busunit_3	facility_412	2014	March	3	11249	0.89973	0.89723
busunit_3	facility_412	2014	April	4	12037	0.89950	0.89800
busunit_3	facility_412	2014	May	5	11339	0.90000	0.89859
busunit_3	facility_412	2014	June	6	11077	0.89973	0.89801
busunit_3	facility_412	2014	July	7	11689	0.89957	0.89830
busunit_3	facility_412	2014	August	8	12519	0.89920	0.89816
busunit_3	facility_412	2014	September	9	12971	0.89915	0.89767
busunit_3	facility_412	2014	October	10	12988	0.89923	0.89823
busunit_3	facility_413	2012	January	1	8618	0.89941	0.89883
busunit_3	facility_413	2012	February	2	8915	0.89887	0.89921
busunit_3	facility_413	2012	March	3	10057	0.89960	0.89921
busunit_3	facility_413	2012	April	4	9131	0.89945	0.89912
busunit_3	facility_413	2012	May	5	10631	0.89972	0.89906
busunit_3	facility_413	2012	June	6	9577	0.89916	0.89812
busunit_3	facility_413	2012	July	7	9520	0.89969	0.89812
busunit_3	facility_413	2012	August	8	10138	0.89961	0.89863
busunit_3	facility_413	2012	September	9	8731	0.89932	0.89738
busunit_3	facility_413	2012	October	10	9498	0.89979	0.89852
busunit_3	facility_413	2012	November	11	8476	0.89929	0.89824
busunit_3	facility_413	2012	December	12	8058	0.89913	0.89763
busunit_3	facility_413	2013	January	1	10453	0.89971	0.89798
busunit_3	facility_413	2013	February	2	8969	0.89944	0.89933
busunit_3	facility_413	2013	March	3	9236	0.89870	0.89870
busunit_3	facility_413	2013	April	4	9647	0.89917	0.89854
busunit_3	facility_413	2013	May	5	10515	0.89962	0.89953
busunit_3	facility_413	2013	June	6	9781	0.89918	0.89857
busunit_3	facility_413	2013	July	7	10296	0.89951	0.89913
busunit_3	facility_413	2013	August	8	10828	0.89935	0.89870
busunit_3	facility_413	2013	September	9	9343	0.89968	0.89860
busunit_3	facility_413	2013	October	10	10994	0.89963	0.89908
busunit_3	facility_413	2013	November	11	8791	0.89977	0.89772
busunit_3	facility_413	2013	December	12	9621	0.89979	0.89855
busunit_3	facility_413	2014	January	1	10487	0.89991	0.89782
busunit_3	facility_413	2014	February	2	8628	0.89954	0.89850
busunit_3	facility_413	2014	March	3	10017	0.89960	0.89790
busunit_3	facility_413	2014	April	4	10532	0.89934	0.89811
busunit_3	facility_413	2014	May	5	10411	0.89981	0.89865
busunit_3	facility_413	2014	June	6	10163	0.89990	0.89901
busunit_3	facility_413	2014	July	7	10549	0.89952	0.89848
busunit_3	facility_413	2014	August	8	10171	0.89970	0.89861
busunit_3	facility_413	2014	September	9	10085	0.89980	0.89851
busunit_3	facility_413	2014	October	10	10708	0.90000	0.89888
busunit_3	facility_418	2012	January	1	13969	0.89943	0.89857
busunit_3	facility_418	2012	February	2	13555	0.89948	0.89926
busunit_3	facility_418	2012	March	3	13895	0.89943	0.89899
busunit_3	facility_418	2012	April	4	13141	0.89969	0.89901
busunit_3	facility_418	2012	May	5	14525	0.89966	0.89904
busunit_3	facility_418	2012	June	6	13874	0.89928	0.89841
busunit_3	facility_418	2012	July	7	13285	0.89947	0.89894
busunit_3	facility_418	2012	August	8	15329	0.89928	0.89849
busunit_3	facility_418	2012	September	9	13224	0.89947	0.89878
busunit_3	facility_418	2012	October	10	15042	0.89960	0.89887
busunit_3	facility_418	2012	November	11	13071	0.89985	0.89863
busunit_3	facility_418	2012	December	12	11708	0.89897	0.89897
busunit_3	facility_418	2013	January	1	15379	0.89961	0.89922
busunit_3	facility_418	2013	February	2	12898	0.89877	0.89962
busunit_3	facility_418	2013	March	3	13613	0.89964	0.89942
busunit_3	facility_418	2013	April	4	14200	0.89937	0.89902
busunit_3	facility_418	2013	May	5	14595	0.89952	0.89891
busunit_3	facility_418	2013	June	6	13507	0.89970	0.89941
busunit_3	facility_418	2013	July	7	14457	0.89896	0.89889
busunit_3	facility_418	2013	August	8	15420	0.89928	0.89824
busunit_3	facility_418	2013	September	9	14057	0.89915	0.89915
busunit_3	facility_418	2013	October	10	15727	0.89918	0.89911
busunit_3	facility_418	2013	November	11	12645	0.89929	0.89914
busunit_3	facility_418	2013	December	12	12210	0.89894	0.89943
busunit_3	facility_418	2014	January	1	14074	0.89950	0.89893
busunit_3	facility_418	2014	February	2	13328	0.89970	0.89872
busunit_3	facility_418	2014	March	3	14158	0.89944	0.89817
busunit_3	facility_418	2014	April	4	14394	0.89972	0.89903
busunit_3	facility_418	2014	May	5	14117	0.89993	0.89859
busunit_3	facility_418	2014	June	6	13999	0.89979	0.89886
busunit_3	facility_418	2014	July	7	14230	0.89965	0.89880
busunit_3	facility_418	2014	August	8	13678	0.89985	0.89709
busunit_3	facility_418	2014	September	9	13547	0.90000	0.89875
busunit_3	facility_418	2014	October	10	14154	0.89986	0.89895
busunit_3	facility_419	2012	January	1	16385	0.89994	0.89804
busunit_3	facility_419	2012	February	2	15883	0.89944	0.89843
busunit_3	facility_419	2012	March	3	16483	0.89964	0.89795
busunit_3	facility_419	2012	April	4	15806	0.89930	0.89771
busunit_3	facility_419	2012	May	5	17430	0.89937	0.89678
busunit_3	facility_419	2012	June	6	16487	0.89964	0.89757
busunit_3	facility_419	2012	July	7	16853	0.89923	0.89799
busunit_3	facility_419	2012	August	8	18937	0.89953	0.89800
busunit_3	facility_419	2012	September	9	15296	0.89928	0.89803
busunit_3	facility_419	2012	October	10	17515	0.89920	0.89646
busunit_3	facility_419	2012	November	11	15444	0.89955	0.89767
busunit_3	facility_419	2012	December	12	14371	0.89930	0.89818
busunit_3	facility_419	2013	January	1	18315	0.89940	0.89859
busunit_3	facility_419	2013	February	2	15825	0.89968	0.89861
busunit_3	facility_419	2013	March	3	16723	0.89946	0.89869
busunit_3	facility_419	2013	April	4	17194	0.89936	0.89813
busunit_3	facility_419	2013	May	5	18543	0.89957	0.89832
busunit_3	facility_419	2013	June	6	17810	0.89949	0.89825
busunit_3	facility_419	2013	July	7	19321	0.89882	0.89804
busunit_3	facility_419	2013	August	8	19592	0.89949	0.89716
busunit_3	facility_419	2013	September	9	17273	0.89843	0.89634
busunit_3	facility_419	2013	October	10	18641	0.89930	0.89780
busunit_3	facility_419	2013	November	11	16143	0.89901	0.89759
busunit_3	facility_419	2013	December	12	15801	0.89874	0.89690
busunit_3	facility_419	2014	January	1	18308	0.89864	0.89798
busunit_3	facility_419	2014	February	2	17063	0.89941	0.89772
busunit_3	facility_419	2014	March	3	18483	0.89957	0.89799
busunit_3	facility_419	2014	April	4	19487	0.89969	0.89815
busunit_3	facility_419	2014	May	5	18797	0.89979	0.89852
busunit_3	facility_419	2014	June	6	19218	0.89943	0.89755
busunit_3	facility_419	2014	July	7	20746	0.89976	0.89802
busunit_3	facility_419	2014	August	8	19511	0.89949	0.89795
busunit_3	facility_419	2014	September	9	19785	0.89944	0.89868
busunit_3	facility_419	2014	October	10	19049	0.89958	0.89645
busunit_3	facility_420	2012	January	1	6680	0.89955	0.89909
busunit_3	facility_420	2012	February	2	6602	0.89970	0.89878
busunit_3	facility_420	2012	March	3	7079	0.90000	0.89929
busunit_3	facility_420	2012	April	4	6696	0.89985	0.89926
busunit_3	facility_420	2012	May	5	7239	0.89986	0.89739
busunit_3	facility_420	2012	June	6	6912	0.89971	0.89658
busunit_3	facility_420	2012	July	7	6488	0.89970	0.89878
busunit_3	facility_420	2012	August	8	8074	0.90000	0.89840
busunit_3	facility_420	2012	September	9	6843	0.89985	0.89854
busunit_3	facility_420	2012	October	10	7680	0.89987	0.89820
busunit_3	facility_420	2012	November	11	7131	0.89958	0.89888
busunit_3	facility_420	2012	December	12	6028	0.89967	0.89902
busunit_3	facility_420	2013	January	1	8119	0.89988	0.89927
busunit_3	facility_420	2013	February	2	6972	0.89957	0.89842
busunit_3	facility_420	2013	March	3	7357	0.89946	0.89798
busunit_3	facility_420	2013	April	4	8050	0.89988	0.89914
busunit_3	facility_420	2013	May	5	8606	0.89977	0.89883
busunit_3	facility_420	2013	June	6	7877	0.89987	0.89924
busunit_3	facility_420	2013	July	7	8636	0.89965	0.89883
busunit_3	facility_420	2013	August	8	9048	0.89944	0.89867
busunit_3	facility_420	2013	September	9	7851	0.89987	0.89872
busunit_3	facility_420	2013	October	10	8578	0.89954	0.89768
busunit_3	facility_420	2013	November	11	7491	0.89933	0.89906
busunit_3	facility_420	2013	December	12	7100	0.89944	0.89832
busunit_3	facility_420	2014	January	1	7725	0.89936	0.89897
busunit_3	facility_420	2014	February	2	7371	0.89973	0.89933
busunit_3	facility_420	2014	March	3	8305	0.89951	0.89842
busunit_3	facility_420	2014	April	4	8569	0.89954	0.89849
busunit_3	facility_420	2014	May	5	8745	0.89919	0.89873
busunit_3	facility_420	2014	June	6	8451	0.90000	0.89835
busunit_3	facility_420	2014	July	7	8333	0.89928	0.89892
busunit_3	facility_420	2014	August	8	8493	0.90000	0.89720
busunit_3	facility_420	2014	September	9	8026	0.89975	0.89814
busunit_3	facility_420	2014	October	10	8290	0.89964	0.89821
busunit_3	facility_421	2012	January	1	9506	0.90000	0.89781
busunit_3	facility_421	2012	February	2	9773	0.89990	0.89886
busunit_3	facility_421	2012	March	3	9982	0.90000	0.89762
busunit_3	facility_421	2012	April	4	9525	0.90000	0.89760
busunit_3	facility_421	2012	May	5	10260	0.89990	0.89825
busunit_3	facility_421	2012	June	6	9580	0.90000	0.89727
busunit_3	facility_421	2012	July	7	10066	0.89990	0.89812
busunit_3	facility_421	2012	August	8	10911	0.90000	0.89787
busunit_3	facility_421	2012	September	9	9132	0.90000	0.89790
busunit_3	facility_421	2012	October	10	11000	0.90000	0.89791
busunit_3	facility_421	2012	November	11	9866	0.90000	0.89809
busunit_3	facility_421	2012	December	12	8670	0.90000	0.89816
busunit_3	facility_421	2013	January	1	10975	0.89991	0.89883
busunit_3	facility_421	2013	February	2	9826	0.89990	0.89867
busunit_3	facility_421	2013	March	3	10114	0.89990	0.89862
busunit_3	facility_421	2013	April	4	10425	0.89961	0.89779
